level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	146	1	0	0	270	6386	152	32	-1	
4	1	146	1	1	0	270	6386	152	14	-1	
5	1	146	1	1	1	270	6387	20	10	96	DNA
5	1	146	1	1	2	290	6387	42	10	95	Gets
5	1	146	1	1	3	335	6390	8	7	95	a
5	1	146	1	1	4	346	6387	31	12	96	New,
5	1	146	1	1	5	381	6386	41	14	96	Bigger
4	1	146	1	2	0	270	6404	109	14	-1	
5	1	146	1	2	1	270	6404	48	11	91	Genetic
5	1	146	1	2	2	321	6405	58	13	96	Alphabet
2	1	147	0	0	0	36	6637	12	16	-1	
3	1	147	1	0	0	36	6637	12	16	-1	
4	1	147	1	1	0	36	6637	12	16	-1	
5	1	147	1	1	1	36	6637	12	16	46	a
2	1	148	0	0	0	36	6665	434	267	-1	
3	1	148	1	0	0	36	6665	419	11	-1	
4	1	148	1	1	0	36	6665	419	11	-1	
5	1	148	1	1	1	36	6666	49	10	84	Doctors
5	1	148	1	1	2	89	6666	23	10	84	and
5	1	148	1	1	3	116	6665	38	11	96	Racial
5	1	148	1	1	4	158	6665	30	11	92	Bias:
5	1	148	1	1	5	193	6665	36	11	64	Stilla
5	1	148	1	1	6	270	6666	10	10	21	A
5	1	148	1	1	7	283	6666	39	10	85	Green
5	1	148	1	1	8	325	6666	29	10	96	New
5	1	148	1	1	9	357	6666	28	10	95	Deal
5	1	148	1	1	10	389	6666	11	10	95	Is
5	1	148	1	1	11	403	6665	52	11	83	Possible
3	1	148	2	0	0	36	6683	434	14	-1	
4	1	148	2	1	0	36	6683	434	14	-1	
5	1	148	2	1	1	36	6684	33	13	96	Long
5	1	148	2	1	2	71	6684	30	13	93	Way
5	1	148	2	1	3	104	6685	12	9	86	to
5	1	148	2	1	4	120	6684	18	10	86	Go
5	1	148	2	1	5	270	6683	103	14	93	Technologically,
5	1	148	2	1	6	377	6684	21	10	96	but
5	1	148	2	1	7	402	6684	42	13	96	Maybe
5	1	148	2	1	8	447	6684	23	10	95	Not
3	1	148	3	0	0	36	6702	296	20	-1	
4	1	148	3	1	0	36	6702	296	20	-1	
5	1	148	3	1	1	36	6709	30	10	81	How
5	1	148	3	1	2	69	6708	54	11	96	America
5	1	148	3	1	3	126	6709	52	10	96	Learned
5	1	148	3	1	4	182	6710	12	9	96	to
5	1	148	3	1	5	198	6709	28	13	88	Stop
5	1	148	3	1	6	270	6702	62	13	96	Politically
3	1	148	4	0	0	36	6726	409	14	-1	
4	1	148	4	1	0	36	6726	409	14	-1	
5	1	148	4	1	1	36	6726	61	14	91	Worrying
5	1	148	4	1	2	101	6727	23	10	96	and
5	1	148	4	1	3	128	6727	30	10	96	Love
5	1	148	4	1	4	162	6727	30	10	96	Debt
5	1	148	4	1	5	270	6726	59	11	96	Feinstein
5	1	148	4	1	6	332	6727	54	10	96	Lectures
5	1	148	4	1	7	390	6726	55	11	96	Children
3	1	148	5	0	0	36	6745	411	19	-1	
4	1	148	5	1	0	36	6745	411	19	-1	
5	1	148	5	1	1	36	6751	34	11	96	Build
5	1	148	5	1	2	73	6752	32	10	96	Your
5	1	148	5	1	3	108	6752	30	10	96	Own
5	1	148	5	1	4	141	6751	62	11	96	‘Medicare
5	1	148	5	1	5	207	6752	18	10	96	for
5	1	148	5	1	6	270	6745	30	10	26	“Whe,
5	1	148	5	1	7	303	6745	36	19	47	Want
5	1	148	5	1	8	342	6745	38	10	19	Green
5	1	148	5	1	9	384	6745	29	10	69	New
5	1	148	5	1	10	416	6745	31	12	27	Dest
3	1	148	6	0	0	36	6763	400	17	-1	
4	1	148	6	1	0	36	6763	400	17	-1	
5	1	148	6	1	1	36	6770	21	10	10	Lae
5	1	148	6	1	2	61	6770	11	10	35	Bae
5	1	148	6	1	3	90	6770	124	10	14	ee
5	1	148	6	1	4	270	6763	67	13	92	Portraying
5	1	148	6	1	5	341	6763	8	10	96	It
5	1	148	6	1	6	353	6766	13	7	93	as
5	1	148	6	1	7	370	6763	66	10	83	Untenable
3	1	148	7	0	0	36	6787	424	29	-1	
4	1	148	7	1	0	36	6787	424	14	-1	
5	1	148	7	1	1	36	6788	41	13	88	Tough
5	1	148	7	1	2	81	6787	52	11	96	Choices.
5	1	148	7	1	3	270	6787	30	11	91	Nine
5	1	148	7	1	4	303	6788	25	13	96	Key
5	1	148	7	1	5	331	6787	63	13	96	Questions
5	1	148	7	1	6	398	6788	39	10	95	About
5	1	148	7	1	7	440	6788	20	10	94	the
4	1	148	7	2	0	270	6806	102	10	-1	
5	1	148	7	2	1	270	6806	38	10	94	Green
5	1	148	7	2	2	312	6806	29	10	96	New
5	1	148	7	2	3	344	6806	28	10	96	Deal
3	1	148	8	0	0	36	6923	53	9	-1	
4	1	148	8	1	0	36	6923	53	9	-1	
5	1	148	8	1	1	36	6923	53	9	92	OPINION
2	1	149	0	0	0	63	6956	3	2	-1	
3	1	149	1	0	0	63	6956	3	2	-1	
4	1	149	1	1	0	63	6956	3	2	-1	
5	1	149	1	1	1	63	6956	3	2	95	 
2	1	150	0	0	0	36	6957	164	79	-1	
3	1	150	1	0	0	36	6957	164	79	-1	
4	1	150	1	1	0	36	6957	44	11	-1	
5	1	150	1	1	1	36	6957	44	11	93	Opinion
4	1	150	1	2	0	162	6982	38	15	-1	
5	1	150	1	2	1	162	6982	38	15	24	a
4	1	150	1	3	0	55	7019	37	17	-1	
5	1	150	1	3	1	55	7019	37	17	84	Ly
2	1	151	0	0	0	36	7119	373	14	-1	
3	1	151	1	0	0	36	7119	373	14	-1	
4	1	151	1	1	0	36	7119	373	14	-1	
5	1	151	1	1	1	36	7120	25	10	71	The
5	1	151	1	1	2	64	7119	78	14	93	Republicans
5	1	151	1	1	3	146	7123	7	7	96	of
5	1	151	1	1	4	154	7119	48	11	96	Gilead
5	1	151	1	1	5	270	7120	44	13	94	Trump,
5	1	151	1	1	6	314	7120	44	12	96	Trade
5	1	151	1	1	7	362	7120	23	10	94	and
5	1	151	1	1	8	389	7120	20	10	96	the
2	1	152	0	0	0	36	7138	400	63	-1	
3	1	152	1	0	0	36	7138	400	63	-1	
4	1	152	1	1	0	36	7138	382	20	-1	
5	1	152	1	1	1	36	7144	38	11	91	China
5	1	152	1	1	2	78	7145	27	10	80	Isn’t
5	1	152	1	1	3	108	7144	46	14	95	Having
5	1	152	1	1	4	157	7145	49	13	96	Enough
5	1	152	1	1	5	270	7138	68	13	44	‘Advantage
5	1	152	1	1	6	341	7138	14	10	68	of
5	1	152	1	1	7	357	7138	61	10	2	Aulocrats:
4	1	152	1	2	0	36	7162	400	14	-1	
5	1	152	1	2	1	36	7162	42	11	94	Babies
5	1	152	1	2	2	270	7163	24	10	94	The
5	1	152	1	2	3	298	7162	71	14	96	Republicans
5	1	152	1	2	4	370	7166	17	7	96	of
5	1	152	1	2	5	387	7162	49	11	96	Gilead
4	1	152	1	3	0	36	7187	396	14	-1	
5	1	152	1	3	1	36	7188	17	10	94	The
5	1	152	1	3	2	54	7187	62	11	93	Catholic
5	1	152	1	3	3	120	7188	56	10	77	Church’s
5	1	152	1	3	4	270	7188	18	10	81	An
5	1	152	1	3	5	291	7188	50	13	96	Agenda
5	1	152	1	3	6	344	7188	18	10	96	for
5	1	152	1	3	7	365	7188	67	10	94	Moderates
2	1	153	0	0	0	37	7206	118	10	-1	
3	1	153	1	0	0	37	7206	118	10	-1	
4	1	153	1	1	0	37	7206	118	10	-1	
5	1	153	1	1	1	37	7206	65	10	84	‘Ravenous
5	1	153	1	1	2	105	7206	50	10	90	Wolves’
2	1	154	0	0	0	331	7360	84	15	-1	
3	1	154	1	0	0	331	7360	84	15	-1	
4	1	154	1	1	0	331	7360	84	15	-1	
5	1	154	1	1	1	331	7360	84	15	95	 
2	1	155	0	0	0	36	7520	188	92	-1	
3	1	155	1	0	0	36	7520	171	28	-1	
4	1	155	1	1	0	36	7520	171	10	-1	
5	1	155	1	1	1	36	7520	25	10	76	‘The
5	1	155	1	1	2	64	7520	27	10	94	Best
5	1	155	1	1	3	95	7520	23	10	95	and
5	1	155	1	1	4	122	7520	39	10	96	Worst
5	1	155	1	1	5	164	7520	43	10	70	Oscars
4	1	155	1	2	0	37	7538	59	10	-1	
5	1	155	1	2	1	37	7538	59	10	96	Moments
3	1	155	2	0	0	36	7562	188	50	-1	
4	1	155	2	1	0	36	7562	188	11	-1	
5	1	155	2	1	1	36	7563	25	10	87	Our
5	1	155	2	1	2	64	7562	41	11	96	Critics
5	1	155	2	1	3	108	7563	28	10	96	Talk
5	1	155	2	1	4	140	7563	46	10	96	Oscars:
5	1	155	2	1	5	189	7563	35	10	95	What
4	1	155	2	2	0	37	7581	178	13	-1	
5	1	155	2	2	1	37	7581	41	10	86	‘Green
5	1	155	2	2	2	82	7581	35	10	94	Book’
5	1	155	2	2	3	121	7581	29	13	94	Says
5	1	155	2	2	4	153	7581	39	10	93	About
5	1	155	2	2	5	196	7581	19	10	93	the
4	1	155	2	3	0	36	7599	60	13	-1	
5	1	155	2	3	1	36	7599	60	13	73	Academy
2	1	156	0	0	0	36	7623	186	11	-1	
3	1	156	1	0	0	36	7623	186	11	-1	
4	1	156	1	1	0	36	7623	186	11	-1	
5	1	156	1	1	1	36	7624	29	10	89	2019
5	1	156	1	1	2	69	7624	37	10	96	Oscar
5	1	156	1	1	3	108	7623	59	11	96	Winners:
5	1	156	1	1	4	170	7624	18	10	96	The
5	1	156	1	1	5	188	7623	34	11	77	List
2	1	157	0	0	0	36	7884	178	67	-1	
3	1	157	1	0	0	36	7884	178	67	-1	
4	1	157	1	1	0	36	7884	151	13	-1	
5	1	157	1	1	1	36	7884	19	10	86	An
5	1	157	1	1	2	58	7884	67	13	96	Autograph
5	1	157	1	1	3	129	7884	46	12	94	Seeker,
5	1	157	1	1	4	179	7887	8	7	93	a
4	1	157	1	2	0	36	7901	178	14	-1	
5	1	157	1	2	1	36	7901	55	14	96	Birthday
5	1	157	1	2	2	95	7901	27	13	96	Girl,
5	1	157	1	2	3	126	7905	7	7	90	a
5	1	157	1	2	4	136	7901	78	11	90	Hairdresser:
4	1	157	1	3	0	36	7920	159	13	-1	
5	1	157	1	3	1	36	7920	75	10	96	Prosecutors
5	1	157	1	3	2	114	7920	16	10	96	Say
5	1	157	1	3	3	129	7920	29	13	91	All
5	1	157	1	3	4	161	7920	34	10	96	Were
4	1	157	1	4	0	36	7937	117	14	-1	
5	1	157	1	4	1	36	7937	42	11	96	Victims
5	1	157	1	4	2	79	7938	23	10	93	of
5	1	157	1	4	3	104	7938	13	10	91	R.
5	1	157	1	4	4	121	7938	32	13	92	Kelly
2	1	158	0	0	0	36	7883	424	111	-1	
3	1	158	1	0	0	270	7883	182	50	-1	
4	1	158	1	1	0	270	7883	182	14	-1	
5	1	158	1	1	1	270	7883	49	11	96	Review:
5	1	158	1	1	2	324	7884	42	13	93	‘Marys
5	1	158	1	1	3	370	7884	50	10	90	Seacole’
5	1	158	1	1	4	424	7884	28	10	96	Puts
4	1	158	1	2	0	270	7901	132	14	-1	
5	1	158	1	2	1	270	7901	63	11	92	Biodrama
5	1	158	1	2	2	335	7902	55	13	96	Through
5	1	158	1	2	3	394	7905	8	7	93	a
4	1	158	1	3	0	270	7919	84	14	-1	
5	1	158	1	3	1	270	7919	84	14	94	Kaleidoscope
3	1	158	2	0	0	36	7944	424	50	-1	
4	1	158	2	1	0	270	7944	190	14	-1	
5	1	158	2	1	1	270	7944	49	11	96	Review:
5	1	158	2	1	2	323	7945	33	10	96	After
5	1	158	2	1	3	358	7944	68	14	96	Apartheid,
5	1	158	2	1	4	429	7945	31	10	93	Who
4	1	158	2	2	0	36	7962	394	14	-1	
5	1	158	2	2	1	36	7963	17	10	75	The
5	1	158	2	2	2	54	7962	60	14	95	Playlist:
5	1	158	2	2	3	118	7963	38	10	92	Offset
5	1	158	2	2	4	159	7963	55	13	90	Repents,
5	1	158	2	2	5	270	7963	22	10	85	Are
5	1	158	2	2	6	296	7963	62	10	82	‘Boesman
5	1	158	2	2	7	362	7966	15	7	96	and
5	1	158	2	2	8	378	7963	52	10	93	Lena’?
4	1	158	2	3	0	37	7981	149	13	-1	
5	1	158	2	3	1	37	7981	23	10	96	and
5	1	158	2	3	2	65	7981	12	10	96	13
5	1	158	2	3	3	80	7981	33	10	96	More
5	1	158	2	3	4	117	7981	28	10	94	New
5	1	158	2	3	5	148	7981	38	13	89	Songs
2	1	159	0	0	0	36	7987	432	163	-1	
3	1	159	1	0	0	36	7987	432	163	-1	
4	1	159	1	1	0	270	7987	198	14	-1	
5	1	159	1	1	1	270	7988	13	10	92	In
5	1	159	1	1	2	286	7988	68	13	92	Revelatory
5	1	159	1	1	3	358	7987	56	13	96	Revivals,
5	1	159	1	1	4	417	7988	51	10	96	Women
4	1	159	1	2	0	36	8005	376	14	-1	
5	1	159	1	2	1	36	8005	50	11	93	Review:
5	1	159	1	2	2	89	8005	64	14	92	Ambrogio
5	1	159	1	2	3	157	8005	47	11	92	Maestri
5	1	159	1	2	4	270	8005	28	14	96	Sing
5	1	159	1	2	5	301	8006	55	13	96	Through
5	1	159	1	2	6	360	8006	20	10	96	the
5	1	159	1	2	7	384	8005	28	11	93	Pain
4	1	159	1	3	0	36	8024	190	10	-1	
5	1	159	1	3	1	36	8024	50	10	96	Returns
5	1	159	1	3	2	90	8024	18	10	96	for
5	1	159	1	3	3	111	8024	53	10	93	Another
5	1	159	1	3	4	167	8024	42	10	93	Round
5	1	159	1	3	5	213	8027	13	7	69	as
4	1	159	1	4	0	37	8042	53	10	-1	
5	1	159	1	4	1	37	8042	53	10	49	‘Falstaff
4	1	159	1	5	0	37	8141	41	9	-1	
5	1	159	1	5	1	37	8141	41	9	82	LIVING
2	1	160	0	0	0	32	8171	445	159	-1	
3	1	160	1	0	0	32	8171	445	159	-1	
4	1	160	1	1	0	32	8171	445	159	-1	
5	1	160	1	1	1	32	8171	445	159	95	 
2	1	161	0	0	0	36	8339	431	150	-1	
3	1	161	1	0	0	36	8339	431	31	-1	
4	1	161	1	1	0	36	8339	431	10	-1	
5	1	161	1	1	1	36	8339	18	10	96	All
5	1	161	1	1	2	58	8339	20	10	96	the
5	1	161	1	1	3	81	8339	38	10	95	Looks
5	1	161	1	1	4	123	8339	33	10	96	From
5	1	161	1	1	5	160	8339	20	10	96	the
5	1	161	1	1	6	184	8339	42	10	87	Oscars
5	1	161	1	1	7	270	8339	42	10	61	‘Where
5	1	161	1	1	8	316	8339	20	10	93	the
5	1	161	1	1	9	339	8339	50	10	84	World’s
5	1	161	1	1	10	393	8339	35	10	97	Chefs
5	1	161	1	1	11	431	8339	36	10	97	Want
4	1	161	1	2	0	36	8357	270	13	-1	
5	1	161	1	2	1	36	8357	25	10	95	Red
5	1	161	1	2	2	65	8357	42	13	96	Carpet
5	1	161	1	2	3	270	8358	12	9	16	to
5	1	161	1	2	4	286	8357	20	10	16	Eat
3	1	161	2	0	0	36	8381	415	57	-1	
4	1	161	2	1	0	36	8381	393	14	-1	
5	1	161	2	1	1	36	8381	34	11	89	Rami
5	1	161	2	1	2	74	8382	41	12	96	Malek,
5	1	161	2	1	3	119	8382	31	13	96	Lady
5	1	161	2	1	4	154	8382	35	13	96	Gaga,
5	1	161	2	1	5	270	8382	10	10	42	A
5	1	161	2	1	6	283	8381	29	11	42	Dish
5	1	161	2	1	7	315	8382	30	10	96	That
5	1	161	2	1	8	348	8382	57	13	96	Captures
5	1	161	2	1	9	409	8382	20	10	96	the
4	1	161	2	2	0	37	8399	414	14	-1	
5	1	161	2	2	1	37	8400	66	10	88	Mahershala
5	1	161	2	2	2	104	8399	28	11	96	Ali
5	1	161	2	2	3	136	8400	24	10	96	and
5	1	161	2	2	4	163	8399	45	14	96	Regina
5	1	161	2	2	5	270	8400	63	10	95	Greatness
5	1	161	2	2	6	337	8403	7	7	96	of
5	1	161	2	2	7	345	8399	50	11	96	British
5	1	161	2	2	8	398	8399	53	14	96	Cooking
4	1	161	2	3	0	36	8418	395	20	-1	
5	1	161	2	3	1	36	8418	22	10	96	King
5	1	161	2	3	2	59	8418	70	13	96	Celebrate
5	1	161	2	3	3	133	8418	34	10	96	Their
5	1	161	2	3	4	171	8418	42	10	96	Oscars
5	1	161	2	3	5	217	8419	12	9	96	at
5	1	161	2	3	6	270	8425	42	10	0	PLigia
5	1	161	2	3	7	316	8425	115	13	0	WalsrTARiyona?A
3	1	161	3	0	0	36	8436	427	38	-1	
4	1	161	3	1	0	36	8436	427	20	-1	
5	1	161	3	1	1	36	8436	20	10	62	the
5	1	161	3	1	2	60	8436	66	10	81	Governors
5	1	161	3	1	3	130	8436	24	10	55	Ball)
5	1	161	3	1	4	270	8442	58	14	93	Distillery
5	1	161	3	1	5	331	8443	42	10	93	Delves
5	1	161	3	1	6	377	8443	25	10	93	Into
5	1	161	3	1	7	405	8442	58	11	89	Medieval
4	1	161	3	2	0	36	8460	292	14	-1	
5	1	161	3	2	1	36	8461	17	10	87	The
5	1	161	3	2	2	54	8461	44	13	96	Story
5	1	161	3	2	3	101	8460	37	11	96	Behind
5	1	161	3	2	4	138	8460	50	11	89	Olivia
5	1	161	3	2	5	270	8460	58	14	92	Mixology
3	1	161	4	0	0	36	8479	140	10	-1	
4	1	161	4	1	0	36	8479	140	10	-1	
5	1	161	4	1	1	36	8479	60	10	68	Colman’s
5	1	161	4	1	2	99	8479	37	10	94	Oscar
5	1	161	4	1	3	139	8479	37	10	94	Gown
2	1	162	0	0	0	36	8702	448	553	-1	
3	1	162	1	0	0	36	8702	434	100	-1	
4	1	162	1	1	0	36	8702	434	14	-1	
5	1	162	1	1	1	36	8703	39	13	84	‘Shaped
5	1	162	1	1	2	76	8703	27	13	93	by
5	1	162	1	1	3	106	8702	55	11	85	Mérida’s
5	1	162	1	1	4	164	8702	46	11	90	Artistic
5	1	162	1	1	5	270	8703	20	10	94	Two
5	1	162	1	1	6	290	8703	31	10	96	Art
5	1	162	1	1	7	325	8703	62	10	95	Collectors
5	1	162	1	1	8	391	8703	30	10	96	Who
5	1	162	1	1	9	425	8703	45	13	96	Caught
4	1	162	1	2	0	36	8721	341	13	-1	
5	1	162	1	2	1	36	8721	28	10	88	Soul
5	1	162	1	2	2	270	8721	31	10	96	Each
5	1	162	1	2	3	304	8721	46	10	46	Other's
5	1	162	1	2	4	354	8721	23	13	96	Eye
4	1	162	1	3	0	36	8745	399	14	-1	
5	1	162	1	3	1	36	8746	33	10	95	Please
5	1	162	1	3	2	70	8746	34	10	96	Call
5	1	162	1	3	3	108	8746	24	10	96	Her
5	1	162	1	3	4	135	8745	49	14	96	Captain
5	1	162	1	3	5	270	8745	58	14	90	Wedding
5	1	162	1	3	6	331	8745	53	11	96	Wisdom:
5	1	162	1	3	7	385	8745	50	11	96	Advice
4	1	162	1	4	0	36	8763	390	21	-1	
5	1	162	1	4	1	36	8770	90	14	96	Rediscovering
5	1	162	1	4	2	130	8771	20	10	96	the
5	1	162	1	4	3	153	8771	40	10	96	World
5	1	162	1	4	4	197	8771	13	10	96	of
5	1	162	1	4	5	270	8764	34	10	95	From
5	1	162	1	4	6	308	8764	47	10	95	Former
5	1	162	1	4	7	358	8763	40	11	95	Brides
5	1	162	1	4	8	402	8764	24	10	96	and
4	1	162	1	5	0	37	8782	283	20	-1	
5	1	162	1	5	1	37	8789	31	10	59	‘Blue
5	1	162	1	5	2	72	8788	65	14	87	Highways’
5	1	162	1	5	3	270	8782	50	10	87	Grooms
3	1	162	2	0	0	270	8806	199	14	-1	
4	1	162	2	1	0	270	8806	199	14	-1	
5	1	162	2	1	1	270	8807	17	10	92	The
5	1	162	2	1	2	287	8806	55	11	96	Classic
5	1	162	2	1	3	345	8807	40	10	96	Tuxedo
5	1	162	2	1	4	385	8807	40	10	95	Gets
5	1	162	2	1	5	428	8810	8	7	95	a
5	1	162	2	1	6	439	8807	30	13	93	Lacy
3	1	162	3	0	0	36	8825	448	430	-1	
4	1	162	3	1	0	270	8825	63	10	-1	
5	1	162	3	1	1	270	8825	63	10	95	Makeover
4	1	162	3	2	0	36	8919	184	24	-1	
5	1	162	3	2	1	36	8919	34	21	67	Ebhe
5	1	162	3	2	2	74	8920	39	19	96	New
5	1	162	3	2	3	117	8920	45	23	96	York
5	1	162	3	2	4	165	8919	55	19	45	Times
4	1	162	3	3	0	37	8967	405	9	-1	
5	1	162	3	3	1	37	8967	36	9	66	News:
5	1	162	3	3	2	223	8967	52	9	74	OPINION
5	1	162	3	3	3	410	8967	32	9	93	ARTS
4	1	162	3	4	0	37	8992	445	13	-1	
5	1	162	3	4	1	37	8992	35	10	95	Home
5	1	162	3	4	2	76	8992	29	13	95	Page
5	1	162	3	4	3	223	8992	44	13	78	Today's
5	1	162	3	4	4	271	8992	45	13	95	Opinion
5	1	162	3	4	5	410	8992	45	13	94	Today's
5	1	162	3	4	6	457	8992	25	10	95	Arts
4	1	162	3	5	0	36	9015	448	13	-1	
5	1	162	3	5	1	36	9015	34	10	95	World
5	1	162	3	5	2	223	9015	29	13	89	Op-ed
5	1	162	3	5	3	253	9015	76	10	96	Columnists
5	1	162	3	5	4	410	9015	18	10	84	Art
5	1	162	3	5	5	431	9015	10	10	92	&
5	1	162	3	5	6	444	9015	40	13	95	Design
4	1	162	3	6	0	37	9038	410	10	-1	
5	1	162	3	6	1	37	9038	23	10	68	US.
5	1	162	3	6	2	224	9038	54	10	96	Editorials
5	1	162	3	6	3	411	9038	36	10	79	Books
4	1	162	3	7	0	37	9061	411	13	-1	
5	1	162	3	7	1	37	9061	42	10	90	Politics
5	1	162	3	7	2	223	9061	29	13	78	Op-ed
5	1	162	3	7	3	253	9061	84	10	94	Contributors
5	1	162	3	7	4	411	9061	37	10	91	Dance
4	1	162	3	8	0	37	9084	416	10	-1	
5	1	162	3	8	1	37	9084	26	10	85	New
5	1	162	3	8	2	65	9084	27	10	96	York
5	1	162	3	8	3	224	9084	41	10	90	Letters
5	1	162	3	8	4	411	9084	42	10	91	Movies
4	1	162	3	9	0	37	9107	409	13	-1	
5	1	162	3	9	1	37	9107	53	10	73	Business
5	1	162	3	9	2	223	9107	45	13	89	‘Sunday
5	1	162	3	9	3	272	9107	41	10	96	Review
5	1	162	3	9	4	411	9107	35	10	85	Music
4	1	162	3	10	0	36	9130	444	13	-1	
5	1	162	3	10	1	36	9130	28	10	95	Tech
5	1	162	3	10	2	223	9130	33	10	41	Video:
5	1	162	3	10	3	258	9130	52	13	96	Opinion
5	1	162	3	10	4	411	9130	22	13	96	Pop
5	1	162	3	10	5	437	9130	43	10	96	Culture
4	1	162	3	11	0	36	9153	432	10	-1	
5	1	162	3	11	1	36	9153	47	10	84	‘Science
5	1	162	3	11	2	410	9153	58	10	95	Television
4	1	162	3	12	0	36	9176	420	13	-1	
5	1	162	3	12	1	36	9176	39	13	78	Sports
5	1	162	3	12	2	410	9176	46	10	73	‘Theater
4	1	162	3	13	0	36	9199	440	10	-1	
5	1	162	3	13	1	36	9199	61	10	76	Obituaries
5	1	162	3	13	2	410	9199	34	10	89	Video:
5	1	162	3	13	3	445	9199	31	10	84	Arts
4	1	162	3	14	0	36	9222	83	13	-1	
5	1	162	3	14	1	36	9222	44	13	75	Today's
5	1	162	3	14	2	84	9222	35	13	96	Paper
4	1	162	3	15	0	36	9245	69	10	-1	
5	1	162	3	15	1	36	9245	69	10	78	Corrections
2	1	163	0	0	0	154	9280	709	22	-1	
3	1	163	1	0	0	154	9280	709	22	-1	
4	1	163	1	1	0	154	9280	709	22	-1	
5	1	163	1	1	1	154	9280	709	22	95	 
2	1	164	0	0	0	266	6953	211	158	-1	
3	1	164	1	0	0	266	6953	211	158	-1	
4	1	164	1	1	0	266	6953	211	158	-1	
5	1	164	1	1	1	266	6953	211	158	95	 
2	1	165	0	0	0	503	5919	197	168	-1	
3	1	165	1	0	0	504	5919	171	49	-1	
4	1	165	1	1	0	504	5919	171	13	-1	
5	1	165	1	1	1	504	5919	39	10	73	G.O.P.
5	1	165	1	1	2	547	5919	94	10	87	Ex-Lawmakers
5	1	165	1	1	3	645	5919	30	13	94	Urge
4	1	165	1	2	0	504	5936	132	14	-1	
5	1	165	1	2	1	504	5936	59	14	96	Rejection
5	1	165	1	2	2	566	5937	13	10	96	of
5	1	165	1	2	3	582	5937	54	13	41	Trump's
4	1	165	1	3	0	504	5954	147	14	-1	
5	1	165	1	3	1	504	5955	71	13	95	Emergency
5	1	165	1	3	2	578	5954	73	11	87	Declaration
3	1	165	2	0	0	504	5979	196	47	-1	
4	1	165	2	1	0	504	5979	196	14	-1	
5	1	165	2	1	1	504	5980	18	10	73	It’s
5	1	165	2	1	2	526	5980	58	10	76	Mueller’s
5	1	165	2	1	3	588	5979	86	14	89	Investigation.
5	1	165	2	1	4	678	5980	22	10	96	But
4	1	165	2	2	0	504	5997	182	14	-1	
5	1	165	2	2	1	504	5997	34	14	93	Right
5	1	165	2	2	2	541	5997	45	11	96	Behind
5	1	165	2	2	3	590	5997	27	11	96	Him
5	1	165	2	2	4	621	5998	11	10	96	Is
5	1	165	2	2	5	635	5998	51	10	96	Andrew
4	1	165	2	3	0	504	6015	64	11	-1	
5	1	165	2	3	1	504	6015	64	11	82	Goldstein.
3	1	165	3	0	0	503	6040	180	47	-1	
4	1	165	3	1	0	503	6040	169	14	-1	
5	1	165	3	1	1	503	6041	36	10	82	‘Trump
5	1	165	3	1	2	539	6041	40	13	91	Sees
5	1	165	3	1	3	583	6041	54	13	94	Progress
5	1	165	3	1	4	641	6040	31	11	94	With
4	1	165	3	2	0	504	6058	179	11	-1	
5	1	165	3	2	1	504	6058	38	11	96	China
5	1	165	3	2	2	545	6062	13	7	95	as
5	1	165	3	2	3	562	6059	55	10	92	Pressure
5	1	165	3	2	4	620	6059	41	10	96	Grows
5	1	165	3	2	5	665	6059	18	10	94	for
4	1	165	3	3	0	503	6077	70	10	-1	
5	1	165	3	3	1	503	6077	38	10	87	Trade
5	1	165	3	3	2	544	6077	29	10	94	Deal
2	1	166	0	0	0	503	6300	199	153	-1	
3	1	166	1	0	0	504	6300	188	47	-1	
4	1	166	1	1	0	504	6300	150	14	-1	
5	1	166	1	1	1	504	6301	32	10	95	Kraft
5	1	166	1	1	2	539	6301	35	10	95	Faces
5	1	166	1	1	3	578	6300	29	11	96	First
5	1	166	1	1	4	610	6301	44	13	95	Degree
4	1	166	1	2	0	504	6318	188	11	-1	
5	1	166	1	2	1	504	6318	93	11	89	Misdemeanors
5	1	166	1	2	2	601	6318	12	11	89	in
5	1	166	1	2	3	617	6318	75	11	87	Prostitution
4	1	166	1	3	0	504	6337	29	10	-1	
5	1	166	1	3	1	504	6337	29	10	96	Case
3	1	166	2	0	0	503	6361	199	47	-1	
4	1	166	2	1	0	503	6361	199	11	-1	
5	1	166	2	1	1	503	6362	25	10	83	‘The
5	1	166	2	1	2	531	6362	43	10	96	Oscars
5	1	166	2	1	3	578	6361	36	11	94	Shine
5	1	166	2	1	4	617	6365	16	7	94	an
5	1	166	2	1	5	637	6362	65	10	96	Unwanted
4	1	166	2	2	0	504	6379	189	14	-1	
5	1	166	2	2	1	504	6379	57	14	92	Spotlight
5	1	166	2	2	2	564	6383	8	7	91	on
5	1	166	2	2	3	572	6383	24	7	79	...
5	1	166	2	2	4	601	6379	53	14	94	Tanking
5	1	166	2	2	5	657	6379	12	11	96	in
5	1	166	2	2	6	673	6380	20	10	96	the
4	1	166	2	3	0	504	6398	45	10	-1	
5	1	166	2	3	1	504	6398	45	10	93	NBA?
3	1	166	3	0	0	503	6422	185	31	-1	
4	1	166	3	1	0	503	6422	181	11	-1	
5	1	166	3	1	1	503	6423	47	10	86	‘Yankees
5	1	166	3	1	2	551	6423	52	10	95	Secure
5	1	166	3	1	3	606	6423	40	10	96	Aaron
